description,volume
"CaPdF4 crystallizes in the tetragonal I4/mcm space group. Ca(1) is bonded in a 8-coordinate geometry to eight equivalent F(1) atoms. All Ca(1)-F(1) bond lengths are 2.41 Å. Pd(1) is bonded in a square co-planar geometry to four equivalent F(1) atoms. All Pd(1)-F(1) bond lengths are 2.02 Å. F(1) is bonded in a trigonal planar geometry to two equivalent Ca(1) and one Pd(1) atom.
",533.585736687257
"BaSnO3 is (Cubic) Perovskite structured and crystallizes in the cubic Pm-3m space group. Ba(1) is bonded to twelve equivalent O(1) atoms to form BaO12 cuboctahedra that share corners with twelve equivalent Ba(1)O12 cuboctahedra, faces with six equivalent Ba(1)O12 cuboctahedra, and faces with eight equivalent Sn(1)O6 octahedra. All Ba(1)-O(1) bond lengths are 2.96 Å. Sn(1) is bonded to six equivalent O(1) atoms to form SnO6 octahedra that share corners with six equivalent Sn(1)O6 octahedra and faces with eight equivalent Ba(1)O12 cuboctahedra. The corner-sharing octahedra are not tilted. All Sn(1)-O(1) bond lengths are 2.09 Å. O(1) is bonded to four equivalent Ba(1) and two equivalent Sn(1) atoms to form a mixture of distorted corner, edge, and face-sharing OBa4Sn2 octahedra. The corner-sharing octahedral tilt angles range from 0-60°.
",721.2550053696123
"CsBe2BO3F2 crystallizes in the trigonal R32 space group. Cs(1) is bonded to six equivalent F(1) atoms to form CsF6 octahedra that share corners with six equivalent Be(1)O3F tetrahedra and edges with six equivalent Cs(1)F6 octahedra. All Cs(1)-F(1) bond lengths are 3.03 Å. Be(1) is bonded to three equivalent O(1) and one F(1) atom to form BeO3F tetrahedra that share corners with three equivalent Cs(1)F6 octahedra and corners with three equivalent Be(1)O3F tetrahedra. The corner-sharing octahedral tilt angles are 59°. All Be(1)-O(1) bond lengths are 1.65 Å. The Be(1)-F(1) bond length is 1.56 Å. B(1) is bonded in a trigonal planar geometry to three equivalent O(1) atoms. All B(1)-O(1) bond lengths are 1.38 Å. O(1) is bonded in a trigonal planar geometry to two equivalent Be(1) and one B(1) atom. F(1) is bonded in a single-bond geometry to three equivalent Cs(1) and one Be(1) atom.
",1384.5856691163317
"RbN3 crystallizes in the tetragonal P4/mmm space group. Rb(1) is bonded in a body-centered cubic geometry to eight equivalent N(1) atoms. All Rb(1)-N(1) bond lengths are 3.16 Å. There are two inequivalent N sites. In the first N site, N(1) is bonded in a 5-coordinate geometry to four equivalent Rb(1) and one N(2) atom. The N(1)-N(2) bond length is 1.19 Å. In the second N site, N(2) is bonded in a linear geometry to two equivalent N(1) atoms.
",2092.585612899862
"Rb2PdBr6 crystallizes in the cubic Fm-3m space group. Rb(1) is bonded to twelve equivalent Br(1) atoms to form RbBr12 cuboctahedra that share corners with twelve equivalent Rb(1)Br12 cuboctahedra, faces with six equivalent Rb(1)Br12 cuboctahedra, and faces with four equivalent Pd(1)Br6 octahedra. All Rb(1)-Br(1) bond lengths are 3.79 Å. Pd(1) is bonded to six equivalent Br(1) atoms to form PdBr6 octahedra that share faces with eight equivalent Rb(1)Br12 cuboctahedra. All Pd(1)-Br(1) bond lengths are 2.51 Å. Br(1) is bonded to four equivalent Rb(1) and one Pd(1) atom to form a mixture of distorted corner, edge, and face-sharing BrRb4Pd square pyramids.
",252.5857589991608
"LiGaTe2 is Chalcopyrite structured and crystallizes in the tetragonal I-42d space group. Li(1) is bonded to four equivalent Te(1) atoms to form LiTe4 tetrahedra that share corners with four equivalent Li(1)Te4 tetrahedra and corners with eight equivalent Ga(1)Te4 tetrahedra. All Li(1)-Te(1) bond lengths are 2.77 Å. Ga(1) is bonded to four equivalent Te(1) atoms to form GaTe4 tetrahedra that share corners with four equivalent Ga(1)Te4 tetrahedra and corners with eight equivalent Li(1)Te4 tetrahedra. All Ga(1)-Te(1) bond lengths are 2.66 Å. Te(1) is bonded to two equivalent Li(1) and two equivalent Ga(1) atoms to form corner-sharing TeLi2Ga2 tetrahedra.
",331.5857527264192
"CdPt3O6 is Hausmannite-derived structured and crystallizes in the orthorhombic Cmmm space group. There are two inequivalent Pt sites. In the first Pt site, Pt(1) is bonded to two equivalent O(2) and four equivalent O(1) atoms to form PtO6 octahedra that share corners with two equivalent Pt(1)O6 octahedra, edges with four equivalent Cd(1)O8 hexagonal bipyramids, and edges with two equivalent Pt(1)O6 octahedra. The corner-sharing octahedral tilt angles are 53°. Both Pt(1)-O(2) bond lengths are 2.04 Å. All Pt(1)-O(1) bond lengths are 2.07 Å. In the second Pt site, Pt(2) is bonded in a square co-planar geometry to four equivalent O(1) atoms. All Pt(2)-O(1) bond lengths are 2.01 Å. Cd(1) is bonded to four equivalent O(1) and four equivalent O(2) atoms to form distorted CdO8 hexagonal bipyramids that share edges with two equivalent Cd(1)O8 hexagonal bipyramids and edges with eight equivalent Pt(1)O6 octahedra. All Cd(1)-O(1) bond lengths are 2.53 Å. All Cd(1)-O(2) bond lengths are 2.33 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded to one Pt(2), two equivalent Pt(1), and one Cd(1) atom to form distorted OCdPt3 tetrahedra that share corners with four equivalent O(2)Cd2Pt2 tetrahedra, corners with eight equivalent O(1)CdPt3 tetrahedra, edges with two equivalent O(2)Cd2Pt2 tetrahedra, and edges with two equivalent O(1)CdPt3 tetrahedra. In the second O site, O(2) is bonded to two equivalent Pt(1) and two equivalent Cd(1) atoms to form OCd2Pt2 tetrahedra that share corners with six equivalent O(2)Cd2Pt2 tetrahedra, corners with eight equivalent O(1)CdPt3 tetrahedra,  an edgeedge with one O(2)Cd2Pt2 tetrahedra, and edges with four equivalent O(1)CdPt3 tetrahedra.
",689.5857243005772
"BaO is Halite, Rock Salt structured and crystallizes in the tetragonal I4/mmm space group. Ba(1) is bonded to six equivalent O(1) atoms to form a mixture of corner and edge-sharing BaO6 octahedra. The corner-sharing octahedra are not tilted. There are two shorter (2.79 Å) and four longer (2.81 Å) Ba(1)-O(1) bond lengths. O(1) is bonded to six equivalent Ba(1) atoms to form a mixture of corner and edge-sharing OBa6 octahedra. The corner-sharing octahedra are not tilted.
",374.5857493121421
"Rb2SiS3 crystallizes in the monoclinic C2/m space group. There are two inequivalent Rb sites. In the first Rb site, Rb(1) is bonded in a 5-coordinate geometry to two equivalent S(2) and three equivalent S(3) atoms. There is one shorter (3.37 Å) and one longer (3.67 Å) Rb(1)-S(2) bond length. There is one shorter (3.40 Å) and two longer (3.53 Å) Rb(1)-S(3) bond lengths. In the second Rb site, Rb(2) is bonded to two equivalent S(1), two equivalent S(3), and three equivalent S(2) atoms to form distorted RbS7 pentagonal bipyramids that share corners with two equivalent Rb(2)S7 pentagonal bipyramids, corners with three equivalent Si(1)S4 tetrahedra, edges with four equivalent Rb(2)S7 pentagonal bipyramids, and edges with three equivalent Si(1)S4 tetrahedra. Both Rb(2)-S(1) bond lengths are 3.59 Å. There is one shorter (3.34 Å) and one longer (3.40 Å) Rb(2)-S(3) bond length. There is one shorter (3.35 Å) and two longer (3.50 Å) Rb(2)-S(2) bond lengths. Si(1) is bonded to one S(2), one S(3), and two equivalent S(1) atoms to form SiS4 tetrahedra that share corners with three equivalent Rb(2)S7 pentagonal bipyramids, edges with three equivalent Rb(2)S7 pentagonal bipyramids, and  an edgeedge with one Si(1)S4 tetrahedra. The Si(1)-S(2) bond length is 2.09 Å. The Si(1)-S(3) bond length is 2.10 Å. Both Si(1)-S(1) bond lengths are 2.22 Å. There are three inequivalent S sites. In the first S site, S(1) is bonded in a distorted L-shaped geometry to two equivalent Rb(2) and two equivalent Si(1) atoms. In the second S site, S(2) is bonded to two equivalent Rb(1), three equivalent Rb(2), and one Si(1) atom to form a mixture of distorted corner and edge-sharing SRb5Si octahedra. The corner-sharing octahedral tilt angles range from 4-80°. In the third S site, S(3) is bonded to two equivalent Rb(2), three equivalent Rb(1), and one Si(1) atom to form a mixture of distorted corner and edge-sharing SRb5Si octahedra. The corner-sharing octahedral tilt angles range from 4-80°.
",579.5857330347744
"K4ZnAs2 crystallizes in the trigonal R-3m space group. There are two inequivalent K sites. In the first K site, K(1) is bonded in a 6-coordinate geometry to three equivalent Zn(1) and three equivalent As(1) atoms. All K(1)-Zn(1) bond lengths are 3.62 Å. All K(1)-As(1) bond lengths are 3.47 Å. In the second K site, K(2) is bonded to four equivalent As(1) atoms to form a mixture of corner and edge-sharing KAs4 tetrahedra. There is one shorter (3.34 Å) and three longer (3.50 Å) K(2)-As(1) bond lengths. Zn(1) is bonded in a distorted linear geometry to six equivalent K(1) and two equivalent As(1) atoms. Both Zn(1)-As(1) bond lengths are 2.33 Å. As(1) is bonded in a distorted body-centered cubic geometry to three equivalent K(1), four equivalent K(2), and one Zn(1) atom.
",324.58575328223185
"RbScO2 is H-Phase structured and crystallizes in the hexagonal P6_3/mmc space group. Rb(1) is bonded in a 6-coordinate geometry to six equivalent O(1) atoms. All Rb(1)-O(1) bond lengths are 2.86 Å. Sc(1) is bonded to six equivalent O(1) atoms to form edge-sharing ScO6 octahedra. All Sc(1)-O(1) bond lengths are 2.18 Å. O(1) is bonded to three equivalent Rb(1) and three equivalent Sc(1) atoms to form a mixture of distorted corner, edge, and face-sharing ORb3Sc3 octahedra. The corner-sharing octahedral tilt angles range from 0-39°.
",544.5857358138372
"Cu2HgI4 crystallizes in the monoclinic Cm space group. Cu(1) is bonded to one I(2), one I(3), and two equivalent I(1) atoms to form CuI4 tetrahedra that share corners with four equivalent Cu(1)I4 tetrahedra and corners with four equivalent Hg(1)I4 tetrahedra. The Cu(1)-I(2) bond length is 2.64 Å. The Cu(1)-I(3) bond length is 2.64 Å. There is one shorter (2.63 Å) and one longer (2.64 Å) Cu(1)-I(1) bond length. Hg(1) is bonded to one I(2), one I(3), and two equivalent I(1) atoms to form HgI4 tetrahedra that share corners with eight equivalent Cu(1)I4 tetrahedra. The Hg(1)-I(2) bond length is 2.89 Å. The Hg(1)-I(3) bond length is 2.88 Å. Both Hg(1)-I(1) bond lengths are 2.89 Å. There are three inequivalent I sites. In the first I site, I(1) is bonded in a trigonal non-coplanar geometry to two equivalent Cu(1) and one Hg(1) atom. In the second I site, I(2) is bonded in a trigonal non-coplanar geometry to two equivalent Cu(1) and one Hg(1) atom. In the third I site, I(3) is bonded in a trigonal non-coplanar geometry to two equivalent Cu(1) and one Hg(1) atom.
",146.5857674157509
"SrPdF4 crystallizes in the tetragonal I4/mcm space group. Sr(1) is bonded in a 8-coordinate geometry to eight equivalent F(1) atoms. All Sr(1)-F(1) bond lengths are 2.54 Å. Pd(1) is bonded in a square co-planar geometry to four equivalent F(1) atoms. All Pd(1)-F(1) bond lengths are 2.01 Å. F(1) is bonded in a trigonal planar geometry to two equivalent Sr(1) and one Pd(1) atom.
",526.5857372430696
"YHSe crystallizes in the hexagonal P-6m2 space group. Y(1) is bonded in a distorted trigonal planar geometry to three equivalent H(1) and six equivalent Se(1) atoms. All Y(1)-H(1) bond lengths are 2.22 Å. All Y(1)-Se(1) bond lengths are 2.97 Å. H(1) is bonded in a trigonal planar geometry to three equivalent Y(1) atoms. Se(1) is bonded to six equivalent Y(1) atoms to form a mixture of distorted corner, edge, and face-sharing SeY6 pentagonal pyramids.
",1160.585686902333
"YHO2 crystallizes in the orthorhombic Pmn2_1 space group. Y(1) is bonded to three equivalent O(1) and three equivalent O(2) atoms to form a mixture of distorted corner and edge-sharing YO6 octahedra. The corner-sharing octahedral tilt angles range from 56-58°. There are two shorter (2.39 Å) and one longer (2.40 Å) Y(1)-O(1) bond length. There is one shorter (2.24 Å) and two longer (2.25 Å) Y(1)-O(2) bond lengths. H(1) is bonded in a distorted linear geometry to one O(1) and one O(2) atom. The H(1)-O(1) bond length is 1.02 Å. The H(1)-O(2) bond length is 1.63 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded in a distorted single-bond geometry to three equivalent Y(1) and one H(1) atom. In the second O site, O(2) is bonded to three equivalent Y(1) and one H(1) atom to form distorted corner-sharing OY3H tetrahedra.
",2657.585568037849
"CdIn2Te4 crystallizes in the tetragonal I-4 space group. Cd(1) is bonded to four equivalent Te(1) atoms to form CdTe4 tetrahedra that share corners with four equivalent In(1)Te4 tetrahedra and corners with four equivalent In(2)Te4 tetrahedra. All Cd(1)-Te(1) bond lengths are 2.88 Å. There are two inequivalent In sites. In the first In site, In(1) is bonded to four equivalent Te(1) atoms to form InTe4 tetrahedra that share corners with four equivalent Cd(1)Te4 tetrahedra and corners with four equivalent In(2)Te4 tetrahedra. All In(1)-Te(1) bond lengths are 2.84 Å. In the second In site, In(2) is bonded to four equivalent Te(1) atoms to form InTe4 tetrahedra that share corners with four equivalent Cd(1)Te4 tetrahedra and corners with four equivalent In(1)Te4 tetrahedra. All In(2)-Te(1) bond lengths are 2.85 Å. Te(1) is bonded in a trigonal non-coplanar geometry to one Cd(1), one In(1), and one In(2) atom.
",166.585765827715
"LaOBr is Matlockite structured and crystallizes in the tetragonal P4/nmm space group. La(1) is bonded in a 4-coordinate geometry to four equivalent O(1) and five equivalent Br(1) atoms. All La(1)-O(1) bond lengths are 2.40 Å. There are four shorter (3.32 Å) and one longer (3.71 Å) La(1)-Br(1) bond length. O(1) is bonded to four equivalent La(1) atoms to form a mixture of corner and edge-sharing OLa4 tetrahedra. Br(1) is bonded in a 5-coordinate geometry to five equivalent La(1) atoms.
",476.5857412131592
"AgI is Halite, Rock Salt structured and crystallizes in the cubic Fm-3m space group. Ag(1) is bonded to six equivalent I(1) atoms to form a mixture of corner and edge-sharing AgI6 octahedra. The corner-sharing octahedra are not tilted. All Ag(1)-I(1) bond lengths are 3.08 Å. I(1) is bonded to six equivalent Ag(1) atoms to form a mixture of corner and edge-sharing IAg6 octahedra. The corner-sharing octahedra are not tilted.
",103.34535948486928
"PdZrSn is half-Heusler structured and crystallizes in the cubic F-43m space group. Zr(1) is bonded to four equivalent Pd(1) and six equivalent Sn(1) atoms to form a mixture of distorted corner and face-sharing ZrSn6Pd4 tetrahedra. All Zr(1)-Pd(1) bond lengths are 2.77 Å. All Zr(1)-Sn(1) bond lengths are 3.20 Å. Pd(1) is bonded in a body-centered cubic geometry to four equivalent Zr(1) and four equivalent Sn(1) atoms. All Pd(1)-Sn(1) bond lengths are 2.77 Å. Sn(1) is bonded in a 10-coordinate geometry to six equivalent Zr(1) and four equivalent Pd(1) atoms.
",211.58576225463432
"BaN3Cl crystallizes in the monoclinic P2_1/m space group. Ba(1) is bonded in a 9-coordinate geometry to two equivalent N(2), three equivalent N(1), and four equivalent Cl(1) atoms. Both Ba(1)-N(2) bond lengths are 2.99 Å. There are two shorter (3.01 Å) and one longer (3.02 Å) Ba(1)-N(1) bond length. There are a spread of Ba(1)-Cl(1) bond distances ranging from 3.16-3.21 Å. There are three inequivalent N sites. In the first N site, N(1) is bonded to three equivalent Ba(1) and one N(3) atom to form NBa3N tetrahedra that share corners with two equivalent N(1)Ba3N tetrahedra, corners with ten equivalent Cl(1)Ba4 tetrahedra,  an edgeedge with one Cl(1)Ba4 tetrahedra, and edges with two equivalent N(1)Ba3N tetrahedra. The N(1)-N(3) bond length is 1.19 Å. In the second N site, N(2) is bonded in a trigonal planar geometry to two equivalent Ba(1) and one N(3) atom. The N(2)-N(3) bond length is 1.18 Å. In the third N site, N(3) is bonded in a linear geometry to one N(1) and one N(2) atom. Cl(1) is bonded to four equivalent Ba(1) atoms to form ClBa4 tetrahedra that share corners with four equivalent Cl(1)Ba4 tetrahedra, corners with ten equivalent N(1)Ba3N tetrahedra,  an edgeedge with one N(1)Ba3N tetrahedra, and edges with four equivalent Cl(1)Ba4 tetrahedra.
",2181.5856058331024
"RbH3O2 crystallizes in the orthorhombic Cmc2_1 space group. The structure is two-dimensional and consists of two RbH3O2 sheets oriented in the (0, 1, 0) direction. Rb(1) is bonded in a 3-coordinate geometry to three equivalent O(1) atoms. There is one shorter (2.95 Å) and two longer (3.00 Å) Rb(1)-O(1) bond lengths. There are two inequivalent H sites. In the first H site, H(1) is bonded in a single-bond geometry to one O(2) atom. The H(1)-O(2) bond length is 0.98 Å. In the second H site, H(2) is bonded in a distorted linear geometry to one O(1) and one O(2) atom. The H(2)-O(1) bond length is 1.03 Å. The H(2)-O(2) bond length is 1.59 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded in a water-like geometry to three equivalent Rb(1) and two equivalent H(2) atoms. In the second O site, O(2) is bonded in a distorted trigonal non-coplanar geometry to one H(1) and two equivalent H(2) atoms.
",3521.5854994347
"LiI is Halite, Rock Salt structured and crystallizes in the cubic Fm-3m space group. Li(1) is bonded to six equivalent I(1) atoms to form a mixture of corner and edge-sharing LiI6 octahedra. The corner-sharing octahedra are not tilted. All Li(1)-I(1) bond lengths are 3.01 Å. I(1) is bonded to six equivalent Li(1) atoms to form a mixture of corner and edge-sharing ILi6 octahedra. The corner-sharing octahedra are not tilted.
",285.58575637890164
"LiBiS2 is Caswellsilverite-like structured and crystallizes in the orthorhombic Imma space group. Li(1) is bonded to three equivalent S(1) and three equivalent S(2) atoms to form LiS6 octahedra that share corners with two equivalent Bi(1)S6 octahedra, corners with four equivalent Li(1)S6 octahedra, edges with four equivalent Li(1)S6 octahedra, and edges with eight equivalent Bi(1)S6 octahedra. The corner-sharing octahedral tilt angles range from 0-1°. There are two shorter (2.79 Å) and one longer (2.81 Å) Li(1)-S(1) bond length. There are two shorter (2.79 Å) and one longer (2.81 Å) Li(1)-S(2) bond length. Bi(1) is bonded to three equivalent S(1) and three equivalent S(2) atoms to form BiS6 octahedra that share corners with two equivalent Li(1)S6 octahedra, corners with four equivalent Bi(1)S6 octahedra, edges with four equivalent Bi(1)S6 octahedra, and edges with eight equivalent Li(1)S6 octahedra. The corner-sharing octahedral tilt angles range from 0-1°. There are two shorter (2.79 Å) and one longer (2.82 Å) Bi(1)-S(1) bond length. There are two shorter (2.79 Å) and one longer (2.84 Å) Bi(1)-S(2) bond length. There are two inequivalent S sites. In the first S site, S(1) is bonded to three equivalent Li(1) and three equivalent Bi(1) atoms to form a mixture of corner and edge-sharing SLi3Bi3 octahedra. The corner-sharing octahedral tilt angles range from 0-1°. In the second S site, S(2) is bonded to three equivalent Li(1) and three equivalent Bi(1) atoms to form a mixture of corner and edge-sharing SLi3Bi3 octahedra. The corner-sharing octahedral tilt angles range from 0-1°.
",300.5857551878748
"BaTe is Halite, Rock Salt structured and crystallizes in the cubic Fm-3m space group. Ba(1) is bonded to six equivalent Te(1) atoms to form a mixture of corner and edge-sharing BaTe6 octahedra. The corner-sharing octahedra are not tilted. All Ba(1)-Te(1) bond lengths are 3.54 Å. Te(1) is bonded to six equivalent Ba(1) atoms to form a mixture of corner and edge-sharing TeBa6 octahedra. The corner-sharing octahedra are not tilted.
",98.58577122703691
"Y2C(NO)2 crystallizes in the trigonal P-3m1 space group. Y(1) is bonded in a 7-coordinate geometry to three equivalent N(1) and four equivalent O(1) atoms. All Y(1)-N(1) bond lengths are 2.59 Å. There are three shorter (2.25 Å) and one longer (2.31 Å) Y(1)-O(1) bond length. C(1) is bonded in a linear geometry to two equivalent N(1) atoms. Both C(1)-N(1) bond lengths are 1.24 Å. N(1) is bonded in a 4-coordinate geometry to three equivalent Y(1) and one C(1) atom. O(1) is bonded to four equivalent Y(1) atoms to form a mixture of corner and edge-sharing OY4 tetrahedra.
",2160.58560750054
"SiO2 is quartz (alpha) structured and crystallizes in the trigonal P3_121 space group. Si(1) is bonded to four equivalent O(1) atoms to form corner-sharing SiO4 tetrahedra. All Si(1)-O(1) bond lengths are 1.63 Å. O(1) is bonded in a bent 150 degrees geometry to two equivalent Si(1) atoms.
",1177.5856855525024
"Ge2N2O crystallizes in the orthorhombic Cmc2_1 space group. Ge(1) is bonded to three equivalent N(1) and one O(1) atom to form corner-sharing GeN3O tetrahedra. There is one shorter (1.84 Å) and two longer (1.85 Å) Ge(1)-N(1) bond lengths. The Ge(1)-O(1) bond length is 1.78 Å. N(1) is bonded in a trigonal planar geometry to three equivalent Ge(1) atoms. O(1) is bonded in a bent 150 degrees geometry to two equivalent Ge(1) atoms.
",904.585707229192
"K2S3 crystallizes in the orthorhombic Cmc2_1 space group. There are two inequivalent K sites. In the first K site, K(1) is bonded in a 7-coordinate geometry to one S(2) and six equivalent S(1) atoms. The K(1)-S(2) bond length is 3.24 Å. There are two shorter (3.36 Å) and four longer (3.37 Å) K(1)-S(1) bond lengths. In the second K site, K(2) is bonded in a 8-coordinate geometry to two equivalent S(2) and six equivalent S(1) atoms. There is one shorter (3.14 Å) and one longer (3.61 Å) K(2)-S(2) bond length. There are a spread of K(2)-S(1) bond distances ranging from 3.25-3.43 Å. There are two inequivalent S sites. In the first S site, S(1) is bonded in a 7-coordinate geometry to three equivalent K(1), three equivalent K(2), and one S(2) atom. The S(1)-S(2) bond length is 2.10 Å. In the second S site, S(2) is bonded in a 5-coordinate geometry to one K(1), two equivalent K(2), and two equivalent S(1) atoms.
",447.5857435158112
"Cs3BAs2 crystallizes in the monoclinic C2/c space group. There are two inequivalent Cs sites. In the first Cs site, Cs(1) is bonded in a 4-coordinate geometry to two equivalent B(1) and two equivalent As(1) atoms. There is one shorter (3.46 Å) and one longer (3.67 Å) Cs(1)-B(1) bond length. There is one shorter (3.70 Å) and one longer (4.00 Å) Cs(1)-As(1) bond length. In the second Cs site, Cs(2) is bonded in a 5-coordinate geometry to one B(1) and four equivalent As(1) atoms. The Cs(2)-B(1) bond length is 3.70 Å. There are two shorter (3.84 Å) and two longer (3.86 Å) Cs(2)-As(1) bond lengths. B(1) is bonded in a distorted linear geometry to one Cs(2), four equivalent Cs(1), and two equivalent As(1) atoms. Both B(1)-As(1) bond lengths are 1.89 Å. As(1) is bonded in a 1-coordinate geometry to two equivalent Cs(1), two equivalent Cs(2), and one B(1) atom.
",980.5857011946556
"Li2O2 crystallizes in the hexagonal P6_3/mmc space group. There are two inequivalent Li sites. In the first Li site, Li(1) is bonded to six equivalent O(1) atoms to form edge-sharing LiO6 octahedra. All Li(1)-O(1) bond lengths are 2.17 Å. In the second Li site, Li(2) is bonded in a 6-coordinate geometry to six equivalent O(1) atoms. All Li(2)-O(1) bond lengths are 1.99 Å. O(1) is bonded in a 7-coordinate geometry to three equivalent Li(1), three equivalent Li(2), and one O(1) atom. The O(1)-O(1) bond length is 1.55 Å.
",800.5857154869783
"NbRuSb is half-Heusler structured and crystallizes in the cubic F-43m space group. Nb(1) is bonded to four equivalent Ru(1) and six equivalent Sb(1) atoms to form a mixture of distorted corner and face-sharing NbSb6Ru4 tetrahedra. All Nb(1)-Ru(1) bond lengths are 2.69 Å. All Nb(1)-Sb(1) bond lengths are 3.10 Å. Ru(1) is bonded in a body-centered cubic geometry to four equivalent Nb(1) and four equivalent Sb(1) atoms. All Ru(1)-Sb(1) bond lengths are 2.69 Å. Sb(1) is bonded in a 10-coordinate geometry to six equivalent Nb(1) and four equivalent Ru(1) atoms.
",249.5857592373661
"Cs2KRhF6 is (Cubic) Perovskite-derived structured and crystallizes in the cubic Fm-3m space group. Cs(1) is bonded to twelve equivalent F(1) atoms to form CsF12 cuboctahedra that share corners with twelve equivalent Cs(1)F12 cuboctahedra, faces with six equivalent Cs(1)F12 cuboctahedra, faces with four equivalent K(1)F6 octahedra, and faces with four equivalent Rh(1)F6 octahedra. All Cs(1)-F(1) bond lengths are 3.28 Å. K(1) is bonded to six equivalent F(1) atoms to form KF6 octahedra that share corners with six equivalent Rh(1)F6 octahedra and faces with eight equivalent Cs(1)F12 cuboctahedra. The corner-sharing octahedra are not tilted. All K(1)-F(1) bond lengths are 2.59 Å. Rh(1) is bonded to six equivalent F(1) atoms to form RhF6 octahedra that share corners with six equivalent K(1)F6 octahedra and faces with eight equivalent Cs(1)F12 cuboctahedra. The corner-sharing octahedra are not tilted. All Rh(1)-F(1) bond lengths are 2.02 Å. F(1) is bonded in a distorted linear geometry to four equivalent Cs(1), one K(1), and one Rh(1) atom.
",543.5857358932392
"CaSn(BO3)2 is Calcite-derived structured and crystallizes in the trigonal R-3 space group. Ca(1) is bonded to six equivalent O(1) atoms to form CaO6 octahedra that share corners with six equivalent Sn(1)O6 octahedra. The corner-sharing octahedral tilt angles are 58°. All Ca(1)-O(1) bond lengths are 2.40 Å. B(1) is bonded in a trigonal planar geometry to three equivalent O(1) atoms. All B(1)-O(1) bond lengths are 1.39 Å. Sn(1) is bonded to six equivalent O(1) atoms to form SnO6 octahedra that share corners with six equivalent Ca(1)O6 octahedra. The corner-sharing octahedral tilt angles are 58°. All Sn(1)-O(1) bond lengths are 2.09 Å. O(1) is bonded in a distorted trigonal planar geometry to one Ca(1), one B(1), and one Sn(1) atom.
",1340.5856726100103
"CsBrF6 crystallizes in the trigonal R-3 space group. Cs(1) is bonded to twelve equivalent F(1) atoms to form CsF12 cuboctahedra that share corners with six equivalent Br(1)F6 octahedra, edges with six equivalent Cs(1)F12 cuboctahedra, and faces with two equivalent Br(1)F6 octahedra. The corner-sharing octahedral tilt angles are 38°. There are six shorter (3.20 Å) and six longer (3.36 Å) Cs(1)-F(1) bond lengths. Br(1) is bonded to six equivalent F(1) atoms to form BrF6 octahedra that share corners with six equivalent Cs(1)F12 cuboctahedra and faces with two equivalent Cs(1)F12 cuboctahedra. All Br(1)-F(1) bond lengths are 1.90 Å. F(1) is bonded in a distorted single-bond geometry to two equivalent Cs(1) and one Br(1) atom.
",581.585732875971
"CsNaTe is Matlockite structured and crystallizes in the tetragonal P4/nmm space group. Cs(1) is bonded in a 5-coordinate geometry to five equivalent Te(1) atoms. There is one shorter (3.97 Å) and four longer (3.99 Å) Cs(1)-Te(1) bond lengths. Na(1) is bonded to four equivalent Te(1) atoms to form a mixture of corner and edge-sharing NaTe4 tetrahedra. All Na(1)-Te(1) bond lengths are 3.19 Å. Te(1) is bonded in a 9-coordinate geometry to five equivalent Cs(1) and four equivalent Na(1) atoms.
",173.5857652719024
"CsCu3S2 crystallizes in the trigonal P-3m1 space group. Cs(1) is bonded to six equivalent S(1) atoms to form edge-sharing CsS6 octahedra. All Cs(1)-S(1) bond lengths are 3.59 Å. Cu(1) is bonded in a linear geometry to two equivalent S(1) atoms. Both Cu(1)-S(1) bond lengths are 2.18 Å. S(1) is bonded to three equivalent Cs(1) and three equivalent Cu(1) atoms to form a mixture of distorted corner and edge-sharing SCs3Cu3 octahedra. The corner-sharing octahedral tilt angles range from 0-83°.
",426.5857451832489
"Rb2NaAsF6 is (Cubic) Perovskite-derived structured and crystallizes in the cubic Fm-3m space group. Rb(1) is bonded to twelve equivalent F(1) atoms to form RbF12 cuboctahedra that share corners with twelve equivalent Rb(1)F12 cuboctahedra, faces with six equivalent Rb(1)F12 cuboctahedra, faces with four equivalent Na(1)F6 octahedra, and faces with four equivalent As(1)F6 octahedra. All Rb(1)-F(1) bond lengths are 3.11 Å. Na(1) is bonded to six equivalent F(1) atoms to form NaF6 octahedra that share corners with six equivalent As(1)F6 octahedra and faces with eight equivalent Rb(1)F12 cuboctahedra. The corner-sharing octahedra are not tilted. All Na(1)-F(1) bond lengths are 2.32 Å. As(1) is bonded to six equivalent F(1) atoms to form AsF6 octahedra that share corners with six equivalent Na(1)F6 octahedra and faces with eight equivalent Rb(1)F12 cuboctahedra. The corner-sharing octahedra are not tilted. All As(1)-F(1) bond lengths are 2.08 Å. F(1) is bonded in a distorted linear geometry to four equivalent Rb(1), one Na(1), and one As(1) atom.
",477.2236575467816
